config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
0,st7x2_rsinone_adxnone,0.8510236783141667,17.483100171218513,63,0.5760971055088702,50,0.5392207792207793
1,st7x2_rsinone_adx7>20,1.6407505909152595,16.859040005708582,62,0.5527544351073763,49,0.5251948051948052
2,st7x2_rsinone_adx7>30,2.6964852366574026,30.19407874587792,46,0.44677871148459386,37,0.4514285714285714
3,st7x2_rsinone_adx14>20,1.61487100364912,11.333954210603949,46,0.4150326797385621,39,0.4176623376623377
4,st7x2_rsinone_adx14>30,2.3170959261833755,2.4394525922021186,22,0.2338935574229692,23,0.22857142857142856
5,st7x2_rsi14>40_adxnone,1.1848066111855498,17.483100171218513,63,0.5700280112044818,50,0.5392207792207793
6,st7x2_rsi14>40_adx7>20,1.1735397880466634,16.859040005708582,62,0.5476190476190477,49,0.5251948051948052
7,st7x2_rsi14>40_adx7>30,2.6964852366574026,30.19407874587792,46,0.44677871148459386,37,0.4514285714285714
8,st7x2_rsi14>40_adx14>20,1.61487100364912,11.333954210603949,46,0.4150326797385621,39,0.4176623376623377
9,st7x2_rsi14>40_adx14>30,2.3170959261833755,2.29605670827971,22,0.2338935574229692,23,0.22805194805194806
10,st7x2_rsi14>50_adxnone,1.115029016312084,17.39862224825392,62,0.5462184873949579,46,0.49194805194805197
11,st7x2_rsi14>50_adx7>20,0.7912720727297551,13.350357691415386,61,0.5331465919701214,45,0.47584415584415585
12,st7x2_rsi14>50_adx7>30,2.0308539834045467,20.01251272736082,45,0.4332399626517274,33,0.3864935064935065
13,st7x2_rsi14>50_adx14>20,1.198769106495214,7.805111659357205,45,0.4024276377217554,35,0.36623376623376624
14,st7x2_rsi14>50_adx14>30,2.3087690005936694,3.10964862106964,21,0.22595704948646125,19,0.19116883116883118
15,st7x2_rsi14>60_adxnone,1.6975656079832904,12.476300181618425,44,0.3944911297852474,35,0.3807792207792208
16,st7x2_rsi14>60_adx7>20,1.5743658273823038,14.870472364219214,44,0.39169000933706816,34,0.37662337662337664
