config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
0,st7x2_rsinone_adxnone,0.0027258960023186507,0.44013574491773166,97,0.6202100482543287,46,0.6311688311688312
1,st7x2_rsinone_adx7>20,0.1116466551674773,0.4166375984427273,95,0.5994890718137951,46,0.6228571428571429
2,st7x2_rsinone_adx7>30,0.26571242453676147,0.38855645290475405,74,0.48538177689469203,36,0.4987012987012987
3,st7x2_rsinone_adx14>20,0.2930106832415744,0.2602731353797041,66,0.45586148169174,34,0.47584415584415585
4,st7x2_rsinone_adx14>30,0.25930544109245957,-0.21021824644903142,33,0.2455293783707068,18,0.19116883116883118
5,st7x2_rsi14>40_adxnone,0.0027258960023186507,0.44013574491773166,97,0.6202100482543287,46,0.6311688311688312
6,st7x2_rsi14>40_adx7>20,0.1116466551674773,0.4166375984427273,95,0.5994890718137951,46,0.6228571428571429
7,st7x2_rsi14>40_adx7>30,0.26571242453676147,0.38855645290475405,74,0.48538177689469203,36,0.4987012987012987
8,st7x2_rsi14>40_adx14>20,0.2930106832415744,0.2602731353797041,66,0.45586148169174,34,0.47584415584415585
9,st7x2_rsi14>40_adx14>30,0.25930544109245957,-0.21021824644903142,33,0.2455293783707068,18,0.19116883116883118
10,st7x2_rsi14>50_adxnone,0.04990639093385085,0.3075765645200046,95,0.6145330684076071,45,0.6171428571428571
11,st7x2_rsi14>50_adx7>20,0.16395211530259024,0.2679159346336566,93,0.5938120919670735,44,0.6057142857142858
12,st7x2_rsi14>50_adx7>30,0.3261930040030554,0.3847546434430895,72,0.47998864604030655,34,0.4701298701298701
13,st7x2_rsi14>50_adx14>20,0.3538497263243483,0.10873004341938697,64,0.45018450184501846,33,0.45246753246753246
14,st7x2_rsi14>50_adx14>30,0.28079500419348324,-0.26277934655070945,32,0.23814930456996877,17,0.18233766233766233
15,st7x2_rsi14>60_adxnone,0.019088854828298363,0.3081675667099708,74,0.46352540448481405,34,0.5127272727272727
16,st7x2_rsi14>60_adx7>20,0.03159084427671588,0.3081675667099708,73,0.45586148169174,34,0.5127272727272727
17,st7x2_rsi14>60_adx7>30,0.05266315571957758,0.21309221932844902,61,0.40022707919386885,29,0.4098701298701299
18,st7x2_rsi14>60_adx14>20,0.1867984337391262,0.2713192754202811,50,0.3559466363894408,27,0.38285714285714284
19,st7x2_rsi14>60_adx14>30,0.20638657723484455,-0.16639704497556196,29,0.21969912006812375,15,0.15064935064935064
20,st7x2_rsi28>40_adxnone,0.0027258960023186507,0.43834881936451664,97,0.6202100482543287,46,0.6306493506493507
21,st7x2_rsi28>40_adx7>20,0.1116466551674773,0.41487982947321567,95,0.5994890718137951,46,0.6223376623376623
22,st7x2_rsi28>40_adx7>30,0.26571242453676147,0.3868335271204755,74,0.48538177689469203,36,0.49818181818181817
23,st7x2_rsi28>40_adx14>20,0.2930106832415744,0.2587093839919703,66,0.45586148169174,34,0.4753246753246753
24,st7x2_rsi28>40_adx14>30,0.25930544109245957,-0.211198210457191,33,0.2455293783707068,18,0.19064935064935065
25,st7x2_rsi28>50_adxnone,0.14505185922087382,0.3374699096672935,88,0.592108998013057,44,0.5937662337662337
26,st7x2_rsi28>50_adx7>20,0.2704025325691424,0.35416352890909764,86,0.5705364745955152,43,0.5854545454545454
27,st7x2_rsi28>50_adx7>30,0.3063456610293136,0.30928759775711456,68,0.46352540448481405,34,0.4649350649350649
28,st7x2_rsi28>50_adx14>20,0.27936533383136797,0.1866662344177954,60,0.4320181663355095,32,0.4348051948051948
29,st7x2_rsi28>50_adx14>30,0.2649653899232871,-0.23321520488464942,32,0.24013624751632132,16,0.1522077922077922
30,st7x2_rsi28>60_adxnone,0.00499919717101549,0.03276964935470561,50,0.3105307976156685,27,0.3677922077922078
31,st7x2_rsi28>60_adx7>20,0.00499919717101549,0.08876845342563344,50,0.3105307976156685,26,0.3605194805194805
32,st7x2_rsi28>60_adx7>30,0.0250873832705254,0.09235923657854528,45,0.2886744252057905,23,0.31636363636363635
33,st7x2_rsi28>60_adx14>20,0.08766699595021299,0.056354861633060915,40,0.2668180527959126,24,0.3168831168831169
34,st7x2_rsi28>60_adx14>30,0.09750714295176399,-0.12881533806681245,27,0.19358501277320467,13,0.14857142857142858
35,st7x3_rsinone_adxnone,0.18474743815218564,0.47477460855978926,50,0.569968776610843,27,0.627012987012987
36,st7x3_rsinone_adx7>20,0.23149797028009922,0.5070654718996594,50,0.5694010786261708,27,0.6218181818181818
37,st7x3_rsinone_adx7>30,0.22069145605511586,0.425911171888945,46,0.5219982969060459,27,0.5620779220779221
38,st7x3_rsinone_adx14>20,0.12230645305397081,0.2562596453200561,40,0.4689185353391995,25,0.5236363636363637
39,st7x3_rsinone_adx14>30,0.3223812608088339,-0.07679861069478189,22,0.290377519159807,16,0.3018181818181818
40,st7x3_rsi14>40_adxnone,0.18474743815218564,0.47477460855978926,50,0.569968776610843,27,0.627012987012987
41,st7x3_rsi14>40_adx7>20,0.23149797028009922,0.5070654718996594,50,0.5694010786261708,27,0.6218181818181818
42,st7x3_rsi14>40_adx7>30,0.22069145605511586,0.4287183069013425,46,0.5219982969060459,26,0.5490909090909091
43,st7x3_rsi14>40_adx14>20,0.12230645305397081,0.2562596453200561,40,0.4689185353391995,25,0.5236363636363637
44,st7x3_rsi14>40_adx14>30,0.3223812608088339,-0.07679861069478189,22,0.290377519159807,16,0.3018181818181818
45,st7x3_rsi14>50_adxnone,0.18474743815218564,0.49567799040792626,50,0.569968776610843,27,0.6212987012987014
46,st7x3_rsi14>50_adx7>20,0.23149797028009922,0.5284265428364763,50,0.5694010786261708,27,0.6161038961038962
47,st7x3_rsi14>50_adx7>30,0.22400248563809133,0.4296002215575887,45,0.5166051660516605,25,0.5262337662337663
48,st7x3_rsi14>50_adx14>20,0.12230645305397081,0.27406580696273286,40,0.4689185353391995,25,0.5179220779220779
49,st7x3_rsi14>50_adx14>30,0.3223812608088339,-0.0637132001843419,22,0.290377519159807,16,0.2961038961038961
50,st7x3_rsi14>60_adxnone,0.11863856381188276,0.6228369839526313,48,0.5313653136531366,24,0.574025974025974
51,st7x3_rsi14>60_adx7>20,0.1997148748579185,0.7098057517175735,47,0.5237013908600624,23,0.5527272727272727
52,st7x3_rsi14>60_adx7>30,0.21520523951708426,0.406624934611276,42,0.48765256883338065,23,0.5018181818181818
53,st7x3_rsi14>60_adx14>20,0.33984048921198573,0.4956243825245459,34,0.42719273346579617,21,0.47324675324675325
54,st7x3_rsi14>60_adx14>30,0.2591962653480482,0.034889511760206604,22,0.2872551802441101,13,0.24727272727272728
55,st7x3_rsi28>40_adxnone,0.18474743815218564,0.47477460855978926,50,0.569968776610843,27,0.627012987012987
56,st7x3_rsi28>40_adx7>20,0.23149797028009922,0.5070654718996594,50,0.5694010786261708,27,0.6218181818181818
57,st7x3_rsi28>40_adx7>30,0.22069145605511586,0.425911171888945,46,0.5219982969060459,27,0.5620779220779221
58,st7x3_rsi28>40_adx14>20,0.12230645305397081,0.2562596453200561,40,0.4689185353391995,25,0.5236363636363637
59,st7x3_rsi28>40_adx14>30,0.3223812608088339,-0.07679861069478189,22,0.290377519159807,16,0.3018181818181818
60,st7x3_rsi28>50_adxnone,0.1632866271336213,0.5842404072156206,50,0.569684927618507,26,0.5932467532467532
61,st7x3_rsi28>50_adx7>20,0.20919030844531084,0.6189280741919685,50,0.5691172296338348,26,0.588051948051948
62,st7x3_rsi28>50_adx7>30,0.20183059888432142,0.40394628961249435,45,0.5163213170593245,25,0.5231168831168831
63,st7x3_rsi28>50_adx14>20,0.12230645305397081,0.3522946842057857,40,0.4689185353391995,23,0.48467532467532465
64,st7x3_rsi28>50_adx14>30,0.3223812608088339,-0.04806294476389983,22,0.290377519159807,14,0.24883116883116882
65,st7x3_rsi28>60_adxnone,0.2601072094623935,0.20168038579186076,31,0.3814930456996878,20,0.44467532467532467
66,st7x3_rsi28>60_adx7>20,0.2601072094623935,0.2660791291240947,31,0.3814930456996878,19,0.42337662337662335
67,st7x3_rsi28>60_adx7>30,0.1769665979880064,0.24625294518551244,31,0.3687198410445643,18,0.3927272727272727
68,st7x3_rsi28>60_adx14>20,0.3037354114220385,0.22250777177762582,26,0.3397672438262844,19,0.4176623376623377
69,st7x3_rsi28>60_adx14>30,0.18485541862436916,0.04076840257690506,20,0.2591541300028385,12,0.23116883116883116
70,st7x4_rsinone_adxnone,0.05288687304520101,0.0755172725092228,34,0.5202952029520295,20,0.6451948051948052
