config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
0,st7x2_rsinone_adxnone,0.2510045524914286,0.5352775480812582,80,0.5466931592392847,50,0.6062337662337662
1,st7x2_rsinone_adx7>20,0.24422091943072077,0.5238251788756654,80,0.5424354243542435,50,0.6046753246753247
2,st7x2_rsinone_adx7>30,0.3199332479016037,0.19159097687059679,70,0.46494464944649444,45,0.5049350649350649
3,st7x2_rsinone_adx14>20,0.6447449681560409,0.39189223499750847,62,0.4305989213738291,41,0.5023376623376623
4,st7x2_rsinone_adx14>30,0.08088790285712011,0.17886950348734953,31,0.18393414703377803,20,0.22233766233766233
5,st7x2_rsi14>40_adxnone,0.2510045524914286,0.5352775480812582,80,0.5466931592392847,50,0.6062337662337662
6,st7x2_rsi14>40_adx7>20,0.24422091943072077,0.5238251788756654,80,0.5424354243542435,50,0.6046753246753247
7,st7x2_rsi14>40_adx7>30,0.3199332479016037,0.19159097687059679,70,0.46494464944649444,45,0.5049350649350649
8,st7x2_rsi14>40_adx14>20,0.6447449681560409,0.39189223499750847,62,0.4305989213738291,41,0.5023376623376623
9,st7x2_rsi14>40_adx14>30,0.08088790285712011,0.17886950348734953,31,0.18393414703377803,20,0.22233766233766233
10,st7x2_rsi14>50_adxnone,0.22833198572552904,0.5958344000458569,79,0.5395969344308827,49,0.5937662337662337
11,st7x2_rsi14>50_adx7>20,0.15073603649865386,0.5839303083308727,79,0.529378370706784,49,0.5922077922077922
12,st7x2_rsi14>50_adx7>30,0.2126176018390129,0.22314007632564503,69,0.45131989781436277,44,0.49142857142857144
13,st7x2_rsi14>50_adx14>20,0.4492316028997265,0.4964837033253928,61,0.4147033778030088,39,0.4727272727272727
14,st7x2_rsi14>50_adx14>30,0.0820072903893494,0.14821984952760148,31,0.18365029804144195,19,0.2057142857142857
15,st7x2_rsi14>60_adxnone,0.0646200591145798,0.3933991332772926,65,0.4269088844734601,40,0.4768831168831169
16,st7x2_rsi14>60_adx7>20,0.0903552777160419,0.35462521619914456,64,0.42407039455009937,40,0.4685714285714286
17,st7x2_rsi14>60_adx7>30,0.3340030718071272,0.25203287711874434,56,0.3709906329832529,35,0.38597402597402597
18,st7x2_rsi14>60_adx14>20,0.16481655533108897,0.3449523294426511,50,0.3289809821175135,32,0.38285714285714284
19,st7x2_rsi14>60_adx14>30,0.17437701989501386,0.0713989328285316,25,0.15526539880783424,19,0.18753246753246752
20,st7x2_rsi28>40_adxnone,0.2510045524914286,0.5352775480812582,80,0.5466931592392847,50,0.6062337662337662
21,st7x2_rsi28>40_adx7>20,0.24422091943072077,0.5238251788756654,80,0.5424354243542435,50,0.6046753246753247
22,st7x2_rsi28>40_adx7>30,0.3199332479016037,0.19159097687059679,70,0.46494464944649444,45,0.5049350649350649
23,st7x2_rsi28>40_adx14>20,0.6447449681560409,0.39189223499750847,62,0.4305989213738291,41,0.5023376623376623
24,st7x2_rsi28>40_adx14>30,0.08088790285712011,0.17886950348734953,31,0.18393414703377803,20,0.22233766233766233
25,st7x2_rsi28>50_adxnone,0.27312476050834733,0.50939156508202,74,0.496168038603463,48,0.5714285714285714
26,st7x2_rsi28>50_adx7>20,0.24216916601752603,0.49813229179899987,74,0.4919103037184218,48,0.5698701298701299
27,st7x2_rsi28>50_adx7>30,0.2892634803854133,0.38141415651422306,65,0.42435424354243545,41,0.4737662337662338
28,st7x2_rsi28>50_adx14>20,0.412551472549332,0.49201877701746066,56,0.37439682089128584,37,0.44831168831168833
29,st7x2_rsi28>50_adx14>30,0.15045086091281856,0.11619658277568634,26,0.15554924780017032,19,0.20363636363636364
30,st7x2_rsi28>60_adxnone,0.23812967170160038,0.24102678004667166,40,0.27363042861197845,28,0.321038961038961
31,st7x2_rsi28>60_adx7>20,0.23450763937497232,0.2209694002010536,40,0.27249503264263414,28,0.3174025974025974
32,st7x2_rsi28>60_adx7>30,0.19716764741252146,0.22421896929621288,37,0.2514902072097644,27,0.3028571428571429
33,st7x2_rsi28>60_adx14>20,0.3431359874625197,0.2653812984458934,34,0.23871700255464093,26,0.30077922077922076
34,st7x2_rsi28>60_adx14>30,0.1857590033990406,0.05926715542827532,24,0.14788532500709622,19,0.18701298701298702
35,st7x3_rsinone_adxnone,0.37226488868596763,0.37048866076257614,48,0.536758444507522,30,0.6722077922077923
36,st7x3_rsinone_adx7>20,0.34722147331376774,0.3570051006248913,48,0.5359068975305138,30,0.668051948051948
37,st7x3_rsinone_adx7>30,0.1626916999990604,0.4472394871604779,46,0.49389724666477436,29,0.6155844155844156
