config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
0,st7x2_rsinone_adxnone,2.0073261344546682,0.09259446123723625,91,0.5963667328980982,52,0.49142857142857144
1,st7x2_rsinone_adx7>20,1.9765908288573253,-0.006739021337666795,90,0.584445075219983,51,0.48
2,st7x2_rsinone_adx7>30,0.9568366152755494,0.713128896842653,76,0.48538177689469203,38,0.37974025974025977
3,st7x2_rsinone_adx14>20,0.6569673097928368,0.06624031988654067,76,0.46295770650014195,37,0.3511688311688312
4,st7x2_rsinone_adx14>30,0.4831507126699528,0.23489035936420866,35,0.21373829122906612,19,0.20363636363636364
5,st7x2_rsi14>40_adxnone,2.0073261344546682,0.09437774191346238,91,0.5963667328980982,52,0.4909090909090909
6,st7x2_rsi14>40_adx7>20,1.9765908288573253,-0.005117868043800433,90,0.584445075219983,51,0.4794805194805195
7,st7x2_rsi14>40_adx7>30,0.9568366152755494,0.7159249842895548,76,0.48538177689469203,38,0.37922077922077924
8,st7x2_rsi14>40_adx14>20,0.6569673097928368,0.06798058658760842,76,0.46295770650014195,37,0.35064935064935066
9,st7x2_rsi14>40_adx14>30,0.4831507126699528,0.2369058886326032,35,0.21373829122906612,19,0.2031168831168831
10,st7x2_rsi14>50_adxnone,1.6574870017803613,0.26115960326906573,90,0.5833096792506387,49,0.45714285714285713
11,st7x2_rsi14>50_adx7>20,1.7896414776138805,0.17640875232138176,88,0.5702526256031791,48,0.44831168831168833
12,st7x2_rsi14>50_adx7>30,0.770762900625521,0.5442611456527855,74,0.47260857223956854,35,0.33454545454545453
13,st7x2_rsi14>50_adx14>20,0.42083964375824023,0.2896349559544693,75,0.45046835083735454,34,0.32
14,st7x2_rsi14>50_adx14>30,0.16929221491859692,0.6219605671799471,33,0.19472040874254895,16,0.17974025974025973
15,st7x2_rsi14>60_adxnone,1.9404493552864732,0.22423185797095324,68,0.4544422367300596,33,0.3038961038961039
16,st7x2_rsi14>60_adx7>20,1.9321863796079843,0.2612906960911223,68,0.44904910587567415,31,0.29714285714285715
17,st7x2_rsi14>60_adx7>30,0.8877654746376078,0.2587200488608761,60,0.37411297189894976,27,0.26181818181818184
18,st7x2_rsi14>60_adx14>20,0.6925189728005638,0.3313683255998454,54,0.3423218847573091,24,0.24155844155844156
19,st7x2_rsi14>60_adx14>30,0.5043965423598962,0.28735661465716555,26,0.1657678115242691,12,0.12311688311688311
20,st7x2_rsi28>40_adxnone,2.0073261344546682,0.18094939333017335,91,0.5963667328980982,52,0.4820779220779221
21,st7x2_rsi28>40_adx7>20,1.9765908288573253,0.28818264951405514,90,0.584445075219983,50,0.4638961038961039
22,st7x2_rsi28>40_adx7>30,0.9568366152755494,1.221795649584346,76,0.48538177689469203,37,0.36363636363636365
23,st7x2_rsi28>40_adx14>20,0.6569673097928368,0.15246406932020173,76,0.46295770650014195,37,0.3418181818181818
24,st7x2_rsi28>40_adx14>30,0.4831507126699528,0.6015572635577651,35,0.21373829122906612,18,0.18753246753246752
25,st7x2_rsi28>50_adxnone,2.175105658444434,-0.18438318485755,84,0.5526539880783423,46,0.40675324675324676
26,st7x2_rsi28>50_adx7>20,2.0907642969003075,-0.13274334491210937,83,0.5413000283848992,44,0.39896103896103896
27,st7x2_rsi28>50_adx7>30,1.0782066002671935,0.3066820378077395,71,0.45671302866874824,32,0.30597402597402595
28,st7x2_rsi28>50_adx14>20,0.3941358514318811,0.1325072282915185,69,0.4198126596650582,31,0.28
29,st7x2_rsi28>50_adx14>30,0.45749391949973717,0.11786538267131341,29,0.18081180811808117,14,0.12831168831168832
30,st7x2_rsi28>60_adxnone,1.344491968322417,0.1051152229449499,45,0.30059608288390577,16,0.17194805194805196
31,st7x2_rsi28>60_adx7>20,1.2166320842520766,0.1010528395085073,45,0.2949191030371842,16,0.17142857142857143
32,st7x2_rsi28>60_adx7>30,0.8881338098852793,0.1583744780272629,39,0.257451036048822,15,0.15792207792207794
33,st7x2_rsi28>60_adx14>20,0.461290823631622,0.10373670218670705,44,0.27221118365029806,15,0.1631168831168831
34,st7x2_rsi28>60_adx14>30,0.48973552128046993,0.2076096776662939,26,0.165483962531933,11,0.10805194805194805
