config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
16,st7x2_rsi14>60_adx7>20,0.228534844025573,0.29707489995250635,60,0.38717002554640934,40,0.3631168831168831
17,st7x2_rsi14>60_adx7>30,0.05753320608099988,0.10882180882350645,51,0.31620777746239,35,0.3064935064935065
18,st7x2_rsi14>60_adx14>20,-0.2620321297819408,0.015513315950246298,48,0.25830258302583026,32,0.2753246753246753
19,st7x2_rsi14>60_adx14>30,0.5243896205045622,0.3606619511388398,13,0.10899801305705364,10,0.1174025974025974
20,st7x2_rsi28>40_adxnone,-0.026753383965063993,0.6488878756651013,89,0.5702526256031791,55,0.5303896103896104
21,st7x2_rsi28>40_adx7>20,-0.12521118729369296,0.5150250153402232,89,0.562304853817769,55,0.5111688311688312
22,st7x2_rsi28>40_adx7>30,0.06989829492396238,0.1635273406207296,66,0.4061879080329265,40,0.3667532467532468
23,st7x2_rsi28>40_adx14>20,-0.07747310963545817,0.17539379002021005,64,0.39398240136247514,38,0.3496103896103896
24,st7x2_rsi28>40_adx14>30,0.3110009671359373,0.46909106551815083,22,0.16860630144762986,13,0.16467532467532467
25,st7x2_rsi28>50_adxnone,-0.10973285357487794,0.5113476394223369,83,0.5225659948907181,52,0.4722077922077922
26,st7x2_rsi28>50_adx7>20,-0.1511316683281282,0.3322682557268548,82,0.5154697700823162,52,0.44935064935064933
27,st7x2_rsi28>50_adx7>30,0.08066514318760731,0.06253502697933455,60,0.36786829406755606,38,0.3246753246753247
28,st7x2_rsi28>50_adx14>20,-0.337052589358377,0.008818227849710869,58,0.32273630428611977,36,0.30233766233766235
29,st7x2_rsi28>50_adx14>30,0.41353882745054227,0.3606619511388398,16,0.12262276468918536,10,0.1174025974025974
30,st7x2_rsi28>60_adxnone,0.14988253320307265,-0.1612240315110539,35,0.2165767811524269,30,0.2342857142857143
31,st7x2_rsi28>60_adx7>20,0.140676426612389,-0.11999169856437131,35,0.21572523417541867,29,0.22493506493506493
32,st7x2_rsi28>60_adx7>30,0.17697550679509377,-0.19514895180141467,31,0.19897814362759011,27,0.20623376623376624
33,st7x2_rsi28>60_adx14>20,0.12369448200283228,-0.15061825357228165,31,0.18734033494181096,27,0.2109090909090909
34,st7x2_rsi28>60_adx14>30,0.43579944548412497,0.34783850359654034,13,0.10530797615668465,10,0.11688311688311688
35,st7x3_rsinone_adxnone,0.2090322732862886,1.7227425154902756,50,0.5097927902355947,26,0.5267532467532468
36,st7x3_rsinone_adx7>20,0.24453786186470738,1.4942699682228482,50,0.5024127164348566,26,0.5215584415584416
37,st7x3_rsinone_adx7>30,0.05445348514570436,1.190438342383791,47,0.4422367300596083,26,0.4857142857142857
38,st7x3_rsinone_adx14>20,-0.23651426820067345,1.0842366893635136,40,0.3224524552937837,20,0.3755844155844156
39,st7x3_rsinone_adx14>30,0.2386374905662798,0.5142841061901349,13,0.1334090263979563,10,0.18025974025974026
40,st7x3_rsi14>40_adxnone,0.2090322732862886,1.7227425154902756,50,0.5097927902355947,26,0.5267532467532468
41,st7x3_rsi14>40_adx7>20,0.24453786186470738,1.4942699682228482,50,0.5024127164348566,26,0.5215584415584416
42,st7x3_rsi14>40_adx7>30,0.05983240812531565,1.190438342383791,47,0.4419528810672722,26,0.4857142857142857
43,st7x3_rsi14>40_adx14>20,-0.2621333421030446,1.0842366893635136,40,0.3221686063014476,20,0.3755844155844156
44,st7x3_rsi14>40_adx14>30,0.2386374905662798,0.5142841061901349,13,0.1334090263979563,10,0.18025974025974026
45,st7x3_rsi14>50_adxnone,0.2090322732862886,1.7144511501015915,50,0.5097927902355947,26,0.5236363636363637
46,st7x3_rsi14>50_adx7>20,0.188313886662832,1.486674353298958,50,0.5009934714731763,26,0.5184415584415585
47,st7x3_rsi14>50_adx7>30,0.00033044105397928014,1.1966866902492361,46,0.4368435992052228,25,0.4763636363636364
48,st7x3_rsi14>50_adx14>20,-0.24215669575804522,1.0778897183041067,39,0.31677547544706214,20,0.37246753246753245
49,st7x3_rsi14>50_adx14>30,0.2386374905662798,0.5216706020426229,13,0.1334090263979563,9,0.1657142857142857
50,st7x3_rsi14>60_adxnone,0.28916606643016074,1.0033149716858127,45,0.45387453874538747,26,0.4794805194805195
51,st7x3_rsi14>60_adx7>20,0.2554765157112926,0.910165737490535,45,0.4445075219982969,26,0.4690909090909091
52,st7x3_rsi14>60_adx7>30,0.09891667467226672,0.8962282236064585,41,0.3863184785694011,25,0.4368831168831169
53,st7x3_rsi14>60_adx14>20,-0.1813840089052814,0.6834104572528525,37,0.3068407607152995,20,0.332987012987013
54,st7x3_rsi14>60_adx14>30,0.29140553950015335,0.41398509365747826,12,0.1268804995742265,8,0.14285714285714285
55,st7x3_rsi28>40_adxnone,0.2090322732862886,1.7227425154902756,50,0.5097927902355947,26,0.5267532467532468
56,st7x3_rsi28>40_adx7>20,0.24453786186470738,1.4942699682228482,50,0.5024127164348566,26,0.5215584415584416
57,st7x3_rsi28>40_adx7>30,0.05445348514570436,1.190438342383791,47,0.4422367300596083,26,0.4857142857142857
58,st7x3_rsi28>40_adx14>20,-0.23651426820067345,1.0842366893635136,40,0.3224524552937837,20,0.3755844155844156
59,st7x3_rsi28>40_adx14>30,0.2386374905662798,0.5142841061901349,13,0.1334090263979563,10,0.18025974025974026
60,st7x3_rsi28>50_adxnone,0.2912020861832594,1.5182365772192732,49,0.5083735452739143,26,0.5132467532467533
61,st7x3_rsi28>50_adx7>20,0.26542071565951053,1.306924665738102,49,0.49929037751915983,26,0.5080519480519481
62,st7x3_rsi28>50_adx7>30,0.11448003993372335,1.0019153044831053,45,0.43996593812091966,26,0.4716883116883117
63,st7x3_rsi28>50_adx14>20,-0.18918248425980144,0.9276890990893096,38,0.3156400794777178,20,0.36207792207792205
64,st7x3_rsi28>50_adx14>30,0.2386374905662798,0.41398509365747826,13,0.1334090263979563,8,0.14285714285714285
65,st7x3_rsi28>60_adxnone,0.1473948860707861,0.1848731391945002,27,0.25858643201816633,20,0.31584415584415587
66,st7x3_rsi28>60_adx7>20,0.14179021799778213,0.2943233733336039,27,0.25830258302583026,19,0.29974025974025975
67,st7x3_rsi28>60_adx7>30,0.01878894598698877,0.3554300008906226,27,0.22878228782287824,18,0.29038961038961036
68,st7x3_rsi28>60_adx14>20,0.01907602851283574,0.4059619048702703,25,0.21373829122906612,17,0.2768831168831169
69,st7x3_rsi28>60_adx14>30,0.2163552759534766,0.4006591065091367,12,0.12319046267385751,8,0.14233766233766235
70,st7x4_rsinone_adxnone,0.14517456283316488,0.9275413459300692,32,0.5151859210899802,20,0.5859740259740259
71,st7x4_rsinone_adx7>20,0.2359692627842893,0.9343264610712516,32,0.5137666761282997,20,0.5854545454545454
72,st7x4_rsinone_adx7>30,0.27340134345845835,0.7314523783322191,31,0.4907749077490775,20,0.5594805194805195
73,st7x4_rsinone_adx14>20,0.0872485332663453,0.9592078730642359,28,0.42605733749645186,15,0.45246753246753246
74,st7x4_rsinone_adx14>30,0.2533332771321697,0.9886896947007622,12,0.15640079477717855,7,0.2716883116883117
75,st7x4_rsi14>40_adxnone,0.14517456283316488,0.9275413459300692,32,0.5151859210899802,20,0.5859740259740259
76,st7x4_rsi14>40_adx7>20,0.2359692627842893,0.9343264610712516,32,0.5137666761282997,20,0.5854545454545454
77,st7x4_rsi14>40_adx7>30,0.30018253778563553,0.7314523783322191,30,0.4904910587567414,20,0.5594805194805195
78,st7x4_rsi14>40_adx14>20,0.0872485332663453,0.9592078730642359,28,0.42605733749645186,15,0.45246753246753246
